Ay,Ax,B,ux,uy,phi,t
8.0,-10.0,1.0,-0.16904234913445726,0.5003322690896324,0.02540311726992084,1.527611400000751
8.0,-10.0,2.0,-0.17615182356037828,0.5090402256328997,0.03117063585830341,1.4899537000019336
8.0,-10.0,3.0,-0.1853826424985765,0.5199198708812749,0.03827868436119585,1.5244299000041792
9.0,-10.0,-3.0,-0.17678178079987905,0.5113846756455049,0.012703254356620106,1.890440299990587
9.0,-10.0,-2.0,-0.1804569373593714,0.5159689024400668,0.017118973539975896,1.6116266000026371
9.0,-10.0,-1.0,-0.1851017753368529,0.5215709797250354,0.02198339322612127,1.5934919999999693
9.0,-10.0,0.0,-0.19095538218153718,0.5284040313433411,0.027499106162178058,1.6076757999981055
9.0,-10.0,1.0,-0.1983876683288237,0.536786307832962,0.03396030559275559,1.8592244000028586
9.0,-10.0,2.0,-0.20801358993748464,0.5472257709596784,0.04184191904078091,1.8139406999980565
9.0,-10.0,3.0,-0.2210542007623293,0.5607428844687534,0.052133786786172115,2.1566501000052085
10.0,-10.0,-3.0,-0.2003128697824852,0.5403381668252885,0.017152251602374775,1.744621299993014
10.0,-10.0,-2.0,-0.2049783027807628,0.5456188022055937,0.02256414098217821,1.732129599986365
10.0,-10.0,-1.0,-0.21087356982299665,0.5520603314307886,0.028626024509757216,1.6946338999987347
10.0,-10.0,0.0,-0.21832931258386723,0.5599243453346466,0.03560093959197316,1.703637800004799
10.0,-10.0,1.0,-0.22798752378144604,0.5697048669451518,0.04406239114025316,1.8496497000014642
10.0,-10.0,2.0,-0.24087879511257637,0.582192693243913,0.05482842135189071,1.8407060999888927
10.0,-10.0,3.0,nan,nan,nan,15.00867389999621
12.0,-10.0,-3.0,-0.2454139322436265,0.5894822552356309,0.027940906657910883,1.868567699988489
12.0,-10.0,-2.0,-0.25237111943071255,0.5961180540325628,0.03570779360291916,1.8606636000040453
12.0,-10.0,-1.0,-0.2612324614002657,0.6042381656344669,0.04470343541879554,1.8984977999934927
12.0,-10.0,0.0,-0.2727782845508002,0.6143496340387536,0.055650080867491764,2.082169299988891
12.0,-10.0,1.0,-0.28840656472043547,0.6273356221201924,0.06978561874393263,2.0368043999915244
12.0,-10.0,2.0,nan,nan,nan,15.018391700010397
12.0,-10.0,3.0,nan,nan,nan,15.00985600000422
14.0,-10.0,-3.0,-0.28795814255610475,0.6296406757908806,0.041130218925650344,1.5598912999994354
14.0,-10.0,-2.0,-0.2976182710026929,0.63756477890495,0.05180125186688202,1.851325799987535
14.0,-10.0,-1.0,-0.31017738861965993,0.6473876476647002,0.06470093387316014,2.1198445000045467
14.0,-10.0,0.0,-0.32709652838103753,0.6598824081552692,0.08121153957917199,2.0557982999889646
14.0,-10.0,1.0,nan,nan,nan,15.016702900000382
14.0,-10.0,2.0,nan,nan,nan,15.01227469999867
14.0,-10.0,3.0,nan,nan,nan,15.002044699998805
16.0,-10.0,-3.0,-0.32815717868844385,0.6630700451165152,0.05654057310657343,2.002597099999548
16.0,-10.0,-2.0,-0.34091840358521175,0.6721955546789264,0.0707522027597958,2.041434799990384
16.0,-10.0,-1.0,-0.35785715411242913,0.6836090426974034,0.08857877414169005,2.206267799992929
16.0,-10.0,0.0,nan,nan,nan,15.007678599999053
16.0,-10.0,1.0,nan,nan,nan,15.016753200005041
16.0,-10.0,2.0,nan,nan,nan,15.007501600004616
16.0,-10.0,3.0,nan,nan,nan,15.00774210000236
18.0,-10.0,-3.0,-0.3661798130733873,0.691236604896571,0.07389294759604911,1.8131294999911916
18.0,-10.0,-2.0,nan,nan,nan,15.004307900002459
18.0,-10.0,-1.0,nan,nan,nan,15.012094899997464
18.0,-10.0,0.0,nan,nan,nan,15.01617270000861
18.0,-10.0,1.0,nan,nan,nan,15.01358590000018
18.0,-10.0,2.0,nan,nan,nan,15.00990790000651
18.0,-10.0,3.0,nan,nan,nan,15.017363299994031
20.0,-10.0,-3.0,nan,nan,nan,15.003773699994781
20.0,-10.0,-2.0,nan,nan,nan,15.010757699987153
